"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.564868638E2,2.770038309E0,2.048212985E0,5.243829775E-1
2.565068538E2,2.801843069E0,1.897719103E0,3.323569071E-1
2.565268438E2,2.587257271E0,1.496525849E0,-2.683836901E-1
2.565468338E2,2.251845194E0,1.115714235E0,-7.332525373E-1
2.565668238E2,2.047002757E0,7.566396457E-1,-7.261592799E-1
2.565868138E2,1.714336679E0,1.723466814E-1,-4.560968542E-1
2.566068038E2,1.028409824E0,-3.368171632E-1,-4.335499907E-1
2.566267938E2,1.796824519E-1,-9.049180180E-1,-3.856501848E-1
2.566467848E2,-5.436016059E-1,-1.401881062E0,-2.343564034E-1
2.566667748E2,-1.045890879E0,-1.545886289E0,-1.083664477E-1
2.566867648E2,-1.175612820E0,-1.415278788E0,1.265407634E-1
2.567067548E2,-1.013121475E0,-1.386681810E0,3.108637118E-1
2.567267448E2,-1.277364459E0,-1.445086724E0,1.789557892E-1
2.567467348E2,-1.610972670E0,-1.460870697E0,2.215176719E-1
2.567667248E2,-1.842329160E0,-1.561462103E0,4.198768616E-2
2.567867148E2,-1.909949870E0,-1.631960812E0,-7.603017569E-2
2.568067048E2,-1.845255106E0,-1.680012061E0,1.003563470E-1
2.568266948E2,-1.637385128E0,-1.619315624E0,2.859224135E-1
2.568466848E2,-1.535726606E0,-1.549208677E0,2.907118678E-2
2.568666748E2,-1.407949010E0,-1.356796106E0,-2.572716415E-1
2.568866648E2,-1.387997726E0,-1.083366269E0,-5.061279702E-1
2.569066548E2,-1.213904043E0,-7.916545272E-1,-4.489106262E-1
2.569266448E2,-7.917676708E-1,-5.727020288E-1,-2.565214437E-1
2.569466348E2,-5.959232225E-1,-3.878908378E-1,-1.169753033E-1
2.569666248E2,-3.570456058E-1,-2.692204267E-1,2.871275246E-1
2.569866148E2,-3.730231225E-2,-1.576415187E-1,6.120689929E-1
2.570066048E2,3.579796985E-1,1.552897686E-1,7.011150706E-1
2.570265948E2,5.073284036E-1,4.268338788E-1,4.493930215E-1
2.570465848E2,4.936611217E-1,5.399453419E-1,1.374540067E-1
2.570665748E2,4.107819562E-1,4.423173058E-1,2.722171247E-2
2.570865648E2,2.230914500E-1,2.025194836E-1,-4.394767284E-2
2.571065548E2,-1.091154760E-1,-1.521328568E-2,-1.377896369E-1
2.571265458E2,-2.739394221E-1,-2.470238113E-1,-1.518083364E-1
2.571465358E2,-3.696747145E-1,-3.633687848E-1,-1.765894210E-1
2.571665258E2,-4.322660883E-1,-4.198944032E-1,-4.924174190E-2
2.571865158E2,-3.730593753E-1,-3.581144768E-1,2.269696158E-1
2.572065058E2,-2.161106054E-1,-2.972613341E-1,2.835969758E-1
2.572264958E2,-1.408870532E-1,-1.332007420E-1,7.949582040E-2
2.572464858E2,-1.088093743E-2,9.802915514E-2,-1.594863153E-1
2.572664758E2,2.003318209E-1,1.794112873E-1,-7.738088250E-2
2.572864658E2,3.629439115E-1,3.310904002E-1,1.093312383E-1
2.573064558E2,4.601582571E-1,4.728152132E-1,-6.793529034E-2
2.573264458E2,3.355592810E-1,4.590362495E-1,-5.109776509E-1
2.573464358E2,2.264337185E-1,2.302867413E-1,-4.470354241E-1
2.573664258E2,2.397439548E-1,-9.803851068E-2,-4.425564569E-1
2.573864158E2,1.604264744E-1,-7.508994341E-2,-4.339978874E-1
2.574064058E2,2.231341347E-1,2.157575798E-1,-3.111888170E-1
2.574263958E2,4.841906789E-1,8.645353925E-1,-3.484747571E-1
2.574463858E2,7.066775268E-1,1.704830568E0,-7.820206547E-1
2.574663758E2,1.081436542E0,1.896618072E0,-1.888511492E0
2.574863658E2,7.059958877E-1,4.592262840E-1,-2.850243981E0
2.575063558E2,8.701855570E-2,-1.630959769E0,-2.579287516E0
2.575263458E2,-5.262945785E-1,-5.512212880E0,1.070689505E-1
2.575463358E2,2.678780521E-1,-8.549120450E-1,3.037587016E0
2.575663258E2,1.193546523E0,-2.779831225E0,-1.822846091E-1
2.575863168E2,9.412741046E-1,1.907303274E-2,-1.765635763E0
2.576063068E2,1.673225490E0,-5.692755604E-1,-7.101922882E-1
2.576262968E2,2.069838912E0,1.216344817E0,1.699831198E0
2.576462868E2,1.640583116E0,6.873665124E-1,1.440787851E0
2.576662768E2,4.462787944E-1,-2.044747925E-1,-5.826253384E-1
2.576862668E2,-7.257754102E-1,-4.536860472E-1,-1.523941104E0
2.577062568E2,-1.355713202E0,-2.019675064E-1,-4.852048784E-1
2.577262468E2,-1.014708555E0,-1.943661261E-1,1.199830526E0
2.577462368E2,-8.106325427E-1,4.091062903E-1,2.460417130E0
2.577662268E2,-7.867911056E-1,4.358637339E-1,2.642866631E0
2.577862168E2,-1.046246974E0,-4.944054723E-1,1.567684709E0
2.578062068E2,-9.911012989E-1,-2.845108956E-1,4.237886488E-1
2.578261968E2,-7.727618811E-1,1.135774863E-1,4.647402084E-1
2.578461868E2,-2.484692430E-1,3.990783155E-2,2.964298600E-1
2.578661768E2,1.544629723E-1,9.022429168E-2,2.910609466E-1
2.578861668E2,-2.581232885E-1,9.724808407E-1,7.846612573E-2
2.579061568E2,-2.225043896E-1,1.155044362E0,4.168520969E-1
2.579261468E2,-5.138334310E-1,8.539226961E-1,1.196112281E-1
2.579461368E2,-6.482378224E-1,5.298127019E-1,-2.505911976E-1
2.579661268E2,-3.581659323E-1,1.653668600E-1,-1.880639970E-2
2.579861168E2,-1.347762743E-1,2.982471746E-1,7.882245505E-1
2.580061068E2,-1.269953844E-1,1.129752231E-1,1.199411865E0
2.580260978E2,-2.165288275E-1,-2.179198802E-2,1.203199106E-1
2.580460878E2,-2.336722791E-2,1.450594801E-1,-1.056246298E0
2.580660778E2,1.102477893E-1,2.540334535E-1,-1.306942161E0
2.580860678E2,1.842864034E-1,2.745314527E-1,-9.204464686E-1
2.581060578E2,2.803959176E-1,2.671259540E-1,-1.779401278E-1
2.581260478E2,3.626677036E-1,7.250547409E-3,5.407697994E-1
2.581460378E2,3.590582174E-1,-1.347432375E-2,1.994578815E-1
2.581660278E2,1.955072102E-1,1.199509513E-1,-5.884614444E-1
2.581860178E2,-7.586265296E-2,1.521486443E-1,-9.238992494E-1
2.582060078E2,-2.059956533E-1,1.058989227E-2,-6.365688264E-1
2.582259978E2,-2.434885848E-1,-1.068789160E-1,-2.621026111E-1
2.582459878E2,-1.100533694E-1,-2.255773938E-1,-6.176940143E-2
2.582659778E2,3.052305043E-2,-7.664296389E-2,4.936260384E-1
2.582859678E2,1.317421541E-1,-5.394056439E-2,5.573133266E-1
2.583059578E2,1.152141219E-1,-3.669654071E-2,5.383373576E-1
2.583259478E2,4.249551684E-2,9.740233362E-2,1.511516941E-1
2.583459378E2,1.017971009E-1,1.245971489E-1,-3.555376089E-1
2.583659278E2,1.772647744E-1,2.245593935E-1,-7.081726599E-1
2.583859178E2,2.625516772E-1,2.870743150E-1,-6.681139702E-1
2.584059084E2,3.312854049E-1,2.506104934E-1,-3.289269304E-1
2.584258984E2,3.858674088E-1,1.639120728E-1,-9.005355299E-2
2.584458884E2,1.960393068E-1,-4.921484470E-2,-1.246679002E-1
2.584658784E2,-4.921835303E-2,-1.999467087E-1,-1.846702731E-1
2.584858684E2,-1.645941505E-1,-2.291786939E-1,7.387956977E-2
2.585058594E2,-5.121459246E-2,-1.656177056E-1,6.007487833E-2
2.585258494E2,-2.880893916E-2,-5.432355702E-2,1.260110056E-1
2.585458394E2,-3.448220015E-2,1.489987493E-2,7.772528350E-2
2.585658294E2,-4.526505053E-2,-2.094297230E-2,5.296583354E-2
2.585858194E2,-8.160403401E-2,-2.921970606E-2,-8.190253437E-2
2.586058094E2,2.027726680E-2,4.833600819E-2,-3.757771611E-2
2.586257994E2,3.964850754E-2,8.658030689E-2,2.740999281E-2
2.586457894E2,-3.358231366E-2,7.823340654E-2,2.162791514E-1
2.586657794E2,-4.359567046E-2,1.134359837E-4,2.356854755E-1
2.586857694E2,1.268933505E-2,-4.023702979E-2,1.214110011E-1
2.587057594E2,7.963147581E-2,3.367996216E-3,6.737220347E-2
2.587257494E2,1.111172703E-1,1.214022303E-1,3.891906738E-3
2.587457394E2,1.320032322E-1,8.707322717E-2,-1.187136805E-1
2.587657294E2,9.926993430E-2,4.593631089E-2,-2.865316933E-1
2.587857194E2,1.257607448E-1,-3.710759997E-2,-4.350708514E-1
2.588057094E2,7.487944365E-2,4.132285774E-2,-2.393832546E-1
2.588256994E2,5.512754917E-3,1.178716815E-1,1.009217727E-1
2.588456894E2,-9.792185873E-2,5.508018672E-2,2.752319491E-1
2.588656794E2,-2.089455736E-1,-8.275622785E-2,2.040444374E-1
2.588856694E2,-2.506581482E-1,-2.055039024E-1,5.619700491E-2
2.589056594E2,-2.246245900E-1,-1.745002109E-1,6.658867657E-2
2.589256504E2,-1.861329541E-1,-1.459149277E-1,4.949317217E-2
2.589456404E2,-9.759763062E-2,-8.708258271E-3,4.828923047E-2
2.589656304E2,4.486773223E-2,8.122601151E-2,3.207899451E-2
2.589856204E2,1.149056813E-1,5.800964177E-2,1.491566241E-2
2.590056104E2,1.841639042E-2,-6.535900712E-2,-8.079448700E-2
2.590256004E2,-1.631753236E-2,-1.531245446E-1,-2.185063559E-1
2.590455904E2,2.913755268E-2,3.815308213E-3,-1.765625238E-1
2.590655804E2,1.939603293E-1,1.722309065E-1,-2.182473242E-2
2.590855704E2,2.185168809E-1,1.562539744E-1,-5.834000945E-2
2.591055604E2,1.448217908E-1,1.119314951E-1,-7.160968065E-2
2.591255504E2,1.262396318E-1,1.581192362E-1,-3.967920542E-3
2.591455404E2,1.231865081E-1,1.180342340E-1,-1.855906248E-2
2.591655304E2,2.221123338E-2,3.109841645E-2,7.759255171E-4
2.591855204E2,-3.455148965E-2,5.956558585E-2,6.067129433E-2
2.592055104E2,7.765102386E-3,6.009300470E-2,9.284735262E-2
2.592255004E2,4.493409812E-2,9.622236550E-2,1.152398497E-1
2.592454904E2,-7.808401018E-2,1.625028938E-1,2.732006264E-1
2.592654804E2,-1.088140520E-1,4.687888205E-2,2.070031285E-1
2.592854704E2,-1.290167668E-1,-7.250021160E-2,-8.977814913E-3
2.593054604E2,-7.295044720E-2,-1.201386470E-1,-1.550476938E-1
2.593254504E2,-7.500632823E-2,-8.385433495E-2,-9.072773695E-2
2.593454404E2,-3.820395291E-2,-9.081661463E-2,6.816684008E-3
2.593654314E2,1.691365600E-2,9.013716817E-2,7.354978681E-2
2.593854214E2,1.395192432E-1,1.141651314E-1,5.118944943E-2
2.594054108E2,9.125398636E-2,1.783225358E-2,-7.126177132E-2
2.594254008E2,7.321824968E-2,5.108712316E-2,-1.344204712E-1
2.594453908E2,8.878529191E-2,4.201809168E-3,-1.582969916E-1
2.594653808E2,1.312085956E-2,-1.710836828E-2,-1.911057186E-1
2.594853708E2,-9.212697566E-2,-6.310256660E-2,-2.137894070E-1
2.595053608E2,-9.525962144E-2,-2.576400161E-2,-5.073921382E-2
2.595253508E2,-4.907918930E-2,-4.192979872E-2,1.670549512E-2
2.595453408E2,2.065090388E-2,2.528686881E-2,1.369464684E-1
2.595653308E2,-1.626695395E-2,7.529518068E-2,8.638968766E-2
2.595853208E2,4.894528806E-2,1.242533326E-1,2.139583915E-1
2.596053108E2,2.568126351E-2,-1.747089565E-2,-1.274809957E-2
2.596253008E2,4.366291344E-2,-3.487571776E-2,-1.221682155E-1
2.596452908E2,-2.453199327E-2,3.026869655E-2,-3.465352356E-2
2.596652808E2,-4.143161595E-2,5.981701612E-3,1.392923713E-2
2.596852708E2,-5.883409917E-2,3.363727748E-2,1.276540732E-1
2.597052608E2,-3.192959815E-2,-1.199603069E-1,-5.537781000E-2
2.597252508E2,-4.344481230E-2,-3.631179392E-2,-7.941688299E-3
2.597452408E2,-1.195375532E-2,-5.862593830E-2,-1.159175420E-1
2.597652308E2,1.514545798E-2,-6.890358925E-3,-7.507532537E-2
2.597852208E2,5.055619597E-2,-1.099305779E-1,-2.127193666E-1
2.598052118E2,7.597725838E-2,-5.949483454E-2,-1.362798858E-1
2.598252018E2,7.360533535E-2,-4.795418501E-2,-1.922962117E-1
2.598451918E2,2.007641494E-2,1.947532117E-2,-1.308852446E-1
2.598651818E2,-1.061912835E-1,8.309945941E-2,3.762683272E-2
2.598851718E2,-1.083772650E-1,1.824214339E-2,2.382021171E-1
2.599051618E2,-7.229088128E-2,-5.845636904E-2,1.237118804E-1
2.599251518E2,-2.718955278E-4,4.854241490E-2,7.236572564E-2
2.599451418E2,-5.871569306E-2,-4.960485399E-2,-3.630068421E-2
2.599651318E2,-1.044593382E-1,-5.381718814E-2,-1.129342926E-1
2.599851218E2,-6.768415242E-2,-9.046636641E-2,-1.586472398E-1
2.600051118E2,-7.376701087E-2,-7.587814808E-2,-7.150209188E-2
2.600251018E2,-1.007875791E-1,-1.940340042E-2,3.933948219E-2
2.600450918E2,-7.062851787E-3,1.233060837E-1,1.824541783E-1
2.600650818E2,5.303190708E-2,1.812192464E-1,2.368549186E-1
2.600850718E2,3.587237567E-2,6.910882652E-2,4.365998983E-2
2.601050618E2,-4.754985005E-2,5.696182072E-2,-5.287403226E-2
2.601250518E2,-1.514224201E-2,1.406337225E-1,7.344161332E-2
2.601450418E2,1.370183891E-1,1.938474780E-1,2.045601618E-1
2.601650318E2,1.562916890E-1,1.567346156E-1,1.822968882E-1
2.601850218E2,8.869729131E-2,1.335100597E-1,1.250011915E-1
2.602050128E2,1.267392763E-1,8.758719742E-2,1.562960744E-2
2.602250028E2,1.923160923E-1,3.379398286E-2,-1.687775409E-1
2.602449928E2,1.150226256E-1,3.777359784E-2,-2.510829484E-1
2.602649828E2,3.388490707E-2,6.655300856E-3,-2.107389146E-1
2.602849728E2,2.404345840E-2,-8.284744442E-2,-6.454975247E-2
2.603049628E2,-6.794289172E-2,-6.198633313E-2,6.443105400E-2
2.603249528E2,-5.912032038E-2,-5.116547585E-2,2.106284022E-2
2.603449428E2,2.778041393E-2,2.742636502E-2,1.278903008E-2
2.603649328E2,3.242573440E-2,6.403695166E-2,-1.076530874E-1
2.603849228E2,-2.454982728E-2,4.766240895E-2,-1.911571741E-2
2.604049130E2,-6.842470229E-2,-3.457166255E-2,3.929445863E-2
2.604249030E2,-6.331920594E-2,-2.321812391E-2,1.614942491E-2
2.604448930E2,4.267970413E-2,-3.000147879E-2,-1.129109037E-1
2.604648830E2,3.162583530E-2,4.685315430E-2,-1.439531869E-1
2.604848730E2,3.766747087E-2,6.483626604E-2,-3.709473610E-2
2.605048630E2,5.240771681E-2,1.076905096E-1,6.282774746E-2
2.605248530E2,1.101220742E-1,1.060421795E-1,1.376036954E-1
2.605448430E2,2.422296792E-2,3.862670660E-2,1.290726078E-1
2.605648330E2,-4.463062763E-2,-2.425600469E-2,7.470227301E-2
2.605848230E2,-1.858888328E-2,-7.918767214E-2,-1.663988936E-1
2.606048140E2,-2.811078161E-2,-4.412893653E-2,-2.383102906E-1
2.606248040E2,-6.134606302E-3,2.148267031E-2,-9.725147545E-2
2.606447940E2,3.020086884E-4,7.020868778E-2,6.440123320E-3
2.606647840E2,1.122431517E-2,7.423391104E-2,1.263741177E-1
2.606847740E2,4.026246518E-2,2.908405066E-3,9.205037713E-2
2.607047640E2,8.999449611E-3,9.322215915E-3,5.903115034E-2
2.607247540E2,-5.375052989E-3,-2.298540473E-2,-6.575661778E-2
2.607447440E2,-3.442665160E-2,2.258194685E-3,-9.031784713E-2
2.607647340E2,1.750451714E-2,4.586497486E-2,-4.815766811E-2
2.607847240E2,-6.492631316E-2,1.364447773E-2,-1.756971359E-2
2.608047140E2,-1.191750258E-2,-4.649530470E-2,-4.224437892E-2
2.608247040E2,3.537273109E-3,-3.527098954E-2,3.870272040E-3
2.608446940E2,-7.920053601E-4,-6.962513566E-2,4.408449769E-2
2.608646840E2,-5.484863698E-2,6.156533360E-3,6.652377248E-3
2.608846740E2,-2.438405871E-2,1.493729711E-2,-1.968055844E-2
2.609046640E2,3.367469966E-2,3.644978821E-2,1.016012192E-2
2.609246540E2,7.345857024E-3,7.779661953E-2,9.994060993E-3
2.609446440E2,9.365660727E-2,6.423692644E-2,-2.614874840E-2
2.609646340E2,1.077776331E-1,2.131953299E-2,-1.173676515E-1
2.609846240E2,4.361759752E-2,1.039985776E-2,-1.794849622E-1
2.610046140E2,-5.347278714E-4,-2.866422057E-2,-1.911951810E-1
2.610246040E2,2.087163627E-2,3.948040009E-2,-5.153151155E-2
2.610445950E2,2.746495664E-2,9.404193878E-2,1.194925296E-1
2.610645850E2,1.682653248E-2,8.077109814E-2,2.951709545E-1
2.610845750E2,-1.176752150E-3,5.750268817E-2,1.900087810E-1
2.611045650E2,2.001209557E-3,1.949987948E-2,-4.851259410E-2
2.611245550E2,1.645961970E-2,-4.301445723E-2,-2.145635784E-1
2.611445450E2,2.350843817E-2,-1.752550864E-1,-3.359798419E-1
2.611645350E2,-1.731799096E-2,-1.122332114E-1,-2.816118461E-1
2.611845250E2,-1.125004292E-3,2.725153327E-2,-1.354320395E-1
2.612045150E2,2.800816298E-4,1.432994682E-1,7.442453027E-2
2.612245050E2,8.134763360E-2,1.028794205E-1,2.156037980E-1
2.612444950E2,-5.051204950E-2,7.968702435E-2,2.799939215E-1
2.612644850E2,-1.537759244E-1,-1.617515266E-2,2.537878704E-1
2.612844750E2,-1.257695156E-1,-2.383325100E-3,9.006934047E-2
2.613044650E2,-2.980413526E-2,4.726245940E-2,-3.126155376E-2
2.613244550E2,4.787261635E-2,1.052241540E-1,-3.574578345E-2
2.613444450E2,7.777089179E-2,4.535392821E-2,3.269938409E-2
2.613644350E2,5.558041602E-2,-1.886428714E-2,-5.568654299E-2
2.613844250E2,1.637951285E-2,-4.245546341E-2,-1.771367204E-1
2.614044147E2,3.672606915E-2,-1.640377879E-2,-1.562855494E-1
2.614244047E2,-7.491452694E-3,-7.845793962E-3,-7.021278083E-2
2.614443947E2,-6.330780387E-3,-5.222674549E-2,-6.484562159E-2
2.614643857E2,-1.951186627E-2,-2.442498922E-2,-6.773765445E-2
2.614843757E2,2.015476763E-2,1.880230665E-2,-9.340342283E-3
2.615043657E2,-2.803447545E-3,1.552786589E-2,2.157271743E-2
2.615243557E2,3.354313731E-2,4.792377949E-3,9.204686880E-3
2.615443457E2,-3.299846917E-2,3.434654474E-3,-1.351642370E-2
2.615643357E2,-2.826397866E-2,5.319562912E-2,7.366848528E-2
2.615843257E2,-2.827333421E-2,1.503459477E-1,1.476024342E-1
2.616043157E2,5.187211186E-2,1.586156648E-1,1.523889649E-1
2.616243057E2,9.670300663E-2,1.258461142E-1,9.829461873E-2
2.616442957E2,9.847705185E-2,5.711560249E-2,-5.222148299E-3
2.616642857E2,5.795438558E-2,7.147285581E-2,-2.382038713E-2
2.616842757E2,5.976351410E-2,8.219431043E-2,-4.637426734E-2
2.617042657E2,5.505095065E-2,4.619417310E-2,-3.953770280E-2
2.617242557E2,3.085692644E-2,3.036634505E-2,-6.893224061E-2
2.617442457E2,6.671351463E-2,-2.671125054E-2,-6.088588715E-2
2.617642357E2,3.335222572E-2,8.947994113E-3,-6.131975055E-3
2.617842257E2,6.917548478E-3,3.184627533E-2,-2.445364058E-2
2.618042157E2,-1.459231138E-2,3.375714540E-2,-3.361154974E-2
2.618242057E2,-2.390663356E-2,-1.547290206E-2,-5.582453728E-2
2.618441957E2,-2.177239984E-2,-3.892725348E-2,-2.230361938E-2
2.618641857E2,-3.082096606E-2,5.101110935E-3,3.316423774E-2
2.618841757E2,2.966204792E-2,-2.311345875E-2,1.795562983E-2
2.619041667E2,1.401577592E-3,1.571731567E-3,-8.622362673E-2
2.619241567E2,-4.987996548E-2,3.968914568E-2,-4.515921593E-2
2.619441467E2,-7.217101336E-2,1.857426524E-2,9.697373271E-2
2.619641367E2,-5.120377511E-2,-3.717718184E-2,1.588594937E-1
2.619841267E2,6.734442919E-2,-1.782816052E-2,1.693061292E-2
2.620041167E2,4.628217369E-2,5.113214672E-2,-1.082904339E-1
2.620241067E2,9.732368857E-2,1.576526284E-2,-1.039751887E-1
2.620440967E2,2.678901851E-2,-5.245771050E-2,-1.726326102E-1
2.620640867E2,1.530888766E-2,-8.178909838E-2,-1.718865055E-1
2.620840767E2,-1.842048347E-2,-3.384485364E-2,-9.754734457E-2
2.621040667E2,-4.606290311E-2,-3.363610804E-2,-2.461619318E-2
2.621240567E2,-7.735047698E-2,-5.246531188E-2,6.755814493E-2
2.621440467E2,-3.898163259E-2,2.331635714E-2,1.671426594E-2
2.621640367E2,1.325856149E-3,1.433690500E-1,5.030651987E-2
2.621840267E2,2.474337012E-2,1.127781719E-1,1.489905632E-1
2.622040167E2,-8.103363812E-3,-1.136230946E-2,1.349221623E-1
2.622240067E2,-2.593181670E-2,-5.671974599E-2,4.428681135E-3
2.622439967E2,7.156114876E-3,-4.587842345E-2,-1.414230967E-1
2.622639867E2,3.433426559E-2,-2.916649640E-2,-1.926745266E-1
2.622839767E2,6.046927303E-2,2.593883336E-2,-1.319669795E-1
2.623039667E2,6.273828506E-2,2.699951828E-2,-4.459145129E-2
2.623239567E2,-3.568672657E-2,2.652881742E-3,2.648203969E-2
2.623439467E2,-5.802864522E-2,-2.204400301E-4,-1.041272163E-2
2.623639377E2,-5.678348064E-2,8.361518383E-4,2.399229527E-2
2.623839277E2,5.298162103E-3,3.131476343E-2,1.308981085E-1
2.624039182E2,2.345084310E-2,1.047259712E-1,1.869758302E-1
2.624239082E2,5.330789566E-2,9.294090807E-2,1.076261902E-1
2.624438982E2,5.747579098E-2,4.959900677E-2,-7.764283776E-2
2.624638882E2,5.207910329E-2,3.741750240E-2,-1.660878217E-1
2.624838782E2,-4.214702278E-2,9.781222343E-3,-1.149118209E-1
2.625038682E2,-1.462739468E-2,2.751641214E-2,3.114344001E-2
2.625238582E2,4.419091702E-2,1.165350080E-2,9.828818679E-2
2.625438482E2,4.725485802E-2,7.043497503E-2,7.201430798E-2
2.625638382E2,1.659030497E-2,9.190770507E-2,6.411062658E-2
2.625838282E2,5.890251160E-2,7.950985372E-2,1.376586592E-1
2.626038182E2,3.897987843E-2,-5.128534377E-2,8.708258271E-3
2.626238082E2,1.132488728E-2,-1.820179760E-2,-2.036971128E-1
2.626437982E2,4.923092455E-2,1.082904339E-3,-2.845886636E-1
2.626637882E2,-3.987099409E-2,9.563238144E-2,-2.814966559E-2
2.626837782E2,-3.308033019E-2,-4.124275088E-2,1.624555314E-1
2.627037682E2,-4.690168619E-2,-6.296457231E-2,1.746376204E-1
2.627237582E2,-5.615051955E-2,-5.086726785E-2,-1.608452082E-2
2.627437482E2,-6.466201901E-2,9.958392978E-3,-1.471024972E-1
2.627637382E2,6.301251948E-3,-2.026177168E-2,-1.319102615E-1
2.627837282E2,1.243527353E-2,-5.615490496E-2,2.058804631E-3
2.628037182E2,2.969333053E-2,-1.231540561E-2,-2.086461961E-2
2.628237092E2,4.087057561E-2,3.443191409E-2,-1.172892988E-1
2.628436992E2,1.638360590E-2,8.838475764E-2,-1.174150139E-1
2.628636892E2,3.261840016E-2,4.715604007E-2,7.250547409E-5
2.628836792E2,-7.832345366E-3,-2.582715154E-3,1.207017338E-1
2.629036692E2,-4.675112039E-2,1.232593060E-2,1.260145140E-1
2.629236592E2,1.030162454E-2,1.343982518E-2,2.307311296E-3
2.629436492E2,6.133056790E-2,9.013950706E-2,-3.846064568E-2
2.629636392E2,8.705743968E-2,1.011872363E-1,-2.553888381E-2
2.629836292E2,2.667909086E-2,2.623236358E-2,-2.414900064E-2
2.630036192E2,4.181957871E-2,-5.667823076E-2,-1.355945921E-1
2.630236092E2,1.103398830E-2,6.808497906E-3,-9.331512988E-2
2.630435992E2,3.648457915E-2,1.297415292E-1,1.136558390E-1
2.630635892E2,7.485225409E-2,1.268360478E-1,1.956794107E-1
2.630835792E2,8.328218490E-2,4.771561861E-2,-1.324511290E-2
2.631035692E2,4.418214619E-2,1.748668313E-2,-2.356591630E-1
2.631235592E2,5.404376775E-2,2.887822866E-2,-1.416295034E-1
2.631435492E2,1.182131588E-2,3.498155236E-2,1.287708914E-1
2.631635392E2,-1.672683746E-2,5.533804893E-3,1.287995428E-1
2.631835292E2,-3.548967540E-3,-9.187729955E-3,-3.550370872E-2
2.632035192E2,-3.746135652E-2,6.587590098E-2,-2.167095065E-2
2.632235092E2,-1.393742323E-2,3.120658994E-2,9.786660254E-2
2.632434992E2,-2.361982763E-2,-2.739654422E-2,7.171493053E-2
2.632634892E2,-6.508272618E-2,-1.335767180E-1,-1.228634495E-1
2.632834792E2,-6.228688002E-2,-1.079887176E-1,-2.093572176E-1
2.633034692E2,-3.355103105E-2,-6.660855711E-2,-1.540454811E-1
2.633234592E2,-8.745271146E-2,-2.191536427E-3,-4.460197628E-2
2.633434492E2,-7.124861509E-2,2.667324364E-2,-2.297604918E-2
2.633634402E2,6.266519487E-2,6.361946046E-2,-9.612822533E-4
2.633834302E2,-4.072907299E-2,4.409151435E-2,2.052372694E-2
2.634034201E2,-6.717661411E-2,-2.793097973E-2,6.980172157E-2
2.634234101E2,-2.447059751E-2,-7.287852645E-2,1.416675103E-1
2.634434001E2,1.567258447E-2,-2.056699634E-2,8.052785397E-2
2.634633901E2,1.076180041E-3,6.519060731E-2,-1.378334910E-1
2.634833801E2,1.389868543E-1,1.828126127E-1,-4.842780948E-2
2.635033701E2,2.112072766E-1,1.039705110E-1,1.030934286E-1
2.635233601E2,1.842516124E-2,-1.214267886E-1,2.568681836E-2
2.635433501E2,-5.744597018E-3,-2.316444647E-1,-1.236393750E-2
2.635633401E2,-6.559084922E-2,-1.644774985E-1,1.540045506E-1
2.635833301E2,7.244787902E-2,-2.187209487E-2,2.496942347E-1
2.636033201E2,1.331372997E-1,-2.008284688E-2,2.393113339E-1
2.636233101E2,2.106962299E-1,4.568955839E-2,3.043300331E-1
2.636433001E2,1.143285611E-1,7.976654649E-2,5.986642510E-1
2.636632901E2,-1.022774497E-1,-8.827775359E-2,6.172309148E-1
2.636832801E2,2.666388810E-2,-2.776205367E-1,6.511652309E-1
2.637032701E2,-6.722280711E-2,-8.350993395E-3,-1.844457400E-1
